stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"43626","43626","Haslem St/Archer St","-36.39692750","145.41007613","","","0","Level 0",""
"43627","43627","Archer Street Clinic/Archer St","-36.39455401","145.41054818","","","0","Level 0",""
"43628","43628","Poplar Ave/Archer St","-36.39924796","145.40968319","","","0","Level 0",""
"43629","43629","Stanley St/Archer St","-36.40413823","145.40866911","","","0","Level 0",""
"43630","43630","Westmorland Cres/Archer St","-36.40242098","145.40900521","","","0","Level 0",""
"43631","43631","Essex Ct/Archer St","-36.40027249","145.40945044","","","0","Level 0",""
"43632","43632","Rozaria Ct/Asim Dr","-36.40847669","145.40953968","","","0","Level 0",""
"43633","43633","Sunrise Ct/Sun Valley Dr","-36.40730216","145.41137020","","","0","Level 0",""
"43635","43635","Roundabout/Channel Rd","-36.40630024","145.41669876","","","0","Level 0",""
"43636","43636","Archer Street Shopping Centre/Archer St","-36.40461155","145.40833607","","","0","Level 0",""
"43637","43637","V. E. Vibert Reserve/Archer St","-36.40228298","145.40879616","","","0","Level 0",""
"43638","43638","Essex Ct/Archer St","-36.40031413","145.40919313","","","0","Level 0",""
"43639","43639","St Mels Primary School/Archer St","-36.39269077","145.41075337","","","0","Level 0",""
"43640","43640","148 Archer St","-36.39089300","145.41113560","","","0","Level 0",""
"43641","43641","Rowe St/Archer St","-36.38415054","145.41251029","","","0","Level 0",""
"43643","43643","Shepparton Railway Station/Purcell St","-36.38450206","145.40641608","","","0","Level 0",""
"43644","43644","Swallow St/Johnson St","-36.38724084","145.40157732","","","0","Level 0",""
"43645","43645","Rowe St/Corio St","-36.38423530","145.40264221","","","0","Level 0",""
"43646","43646","Youth Centre/Baker St","-36.38653563","145.40344245","","","0","Level 0",""
"43647","43647","Goulburn Ovens Institute of TAFE/Fryers St","-36.37968237","145.40528819","","","0","Level 0",""
"43648","43648","Shepparton Showground/Williams Rd","-36.38082163","145.41367047","","","0","Level 0",""
"43649","43649","Lockwood Rd/Williams Rd","-36.38083496","145.41535354","","","0","Level 0",""
"43652","43652","Appletree Cres/Sunbury Rd","-36.40271509","145.41417331","","","0","Level 0",""
"43653","43653","Benalla Rd/Lockwood Rd","-36.38294775","145.41629171","","","0","Level 0",""
"43654","43654","Mitchell St/Benalla Rd","-36.38476118","145.41981130","","","0","Level 0",""
"43655","43655","Shepparton Marketplace/Florence St","-36.38759878","145.42307625","","","0","Level 0",""
"43657","43657","Vaughan St/Callister St","-36.38483670","145.41530577","","","0","Level 0",""
"43658","43658","Gilchrist St/Callister St","-36.38763039","145.41524906","","","0","Level 0",""
"43659","43659","Carney St/Callister St","-36.39043989","145.41570490","","","0","Level 0",""
"43660","43660","Ducat Reserve/Paterson Rd","-36.39527514","145.41937546","","","0","Level 0",""
"43661","43661","Fordyce St/Benalla Rd","-36.38532552","145.42022353","","","0","Level 0",""
"43662","43662","Benalla Rd/Lockwood Rd","-36.38288393","145.41623726","","","0","Level 0",""
"43663","43663","Lockwood Rd/Williams Rd","-36.38088918","145.41536359","","","0","Level 0",""
"43664","43664","Adelaide St/Streeton Dr","-36.39812467","145.41945155","","","0","Level 0",""
"43665","43665","Shepparton Showground/Williams Rd","-36.38084302","145.41256639","","","0","Level 0",""
"43666","43666","Blair Ct/Poplar Ave","-36.39903710","145.41619941","","","0","Level 0",""
"43667","43667","Poplar Ave/Sunbury Rd","-36.39934361","145.41416378","","","0","Level 0",""
"43668","43668","Logan Ct/Hampshire Cres","-36.40311627","145.41248134","","","0","Level 0",""
"43669","43669","Hampshire Cres/Westmorland Cres","-36.40171540","145.41152856","","","0","Level 0",""
"43670","43670","Middlesex Cres/Yorkshire Cres","-36.40080672","145.41233876","","","0","Level 0",""
"43671","43671","Poplar Ave/Yorkshire Cres","-36.39942843","145.41105103","","","0","Level 0",""
"43672","43672","Delatite Ave/Palmer Rd","-36.40425314","145.40377135","","","0","Level 0",""
"43673","43673","Colliver Rd/Delatite Ave","-36.40391013","145.40171539","","","0","Level 0",""
"43674","43674","Sheehan Cres/Colliver Rd","-36.40123517","145.40121264","","","0","Level 0",""
"43675","43675","Marnoo St/The Boulevard","-36.36950816","145.39340216","","","0","Level 0",""
"43676","43676","The Boulevard/Marnoo St","-36.36876377","145.39368497","","","0","Level 0",""
"43677","43677","Tarcoola Retirement Village/Jacaranda Dr","-36.36299491","145.39035965","","","0","Level 0",""
"43678","43678","Langi St/The Boulevard","-36.37247573","145.39421057","","","0","Level 0",""
"43679","43679","Shepparton Golf Club/Golf Dr","-36.35553509","145.36806871","","","0","Level 0",""
"43680","43680","Eagle Ct/Golf Dr","-36.35429614","145.36579890","","","0","Level 0",""
"43681","43681","Shepparton Cemetery/5 Rudd Rd","-36.36132047","145.37057814","","","0","Level 0",""
"43682","43682","Newton St/Cameron Ave","-36.35838779","145.39767632","","","0","Level 0",""
"43688","43688","Broken River Dr/Archer St","-36.40687188","145.40816728","","","0","Level 0",""
"43689","43689","Furphy Park/MacIntosh St","-36.39312455","145.40272790","","","0","Level 0",""
"43690","43690","Big D/Great Alpine Rd","-36.99196120","147.14918167","","","0","Level 0",""
"43691","43691","Weddell St/Hayes St","-36.38848257","145.40410502","","","0","Level 0",""
"43692","43692","St Georges Road Primary School/123 St Georges Rd","-36.38985942","145.40663005","","","0","Level 0",""
"43693","43693","St Andrews Rd/St Georges Rd","-36.39126229","145.40637843","","","0","Level 0",""
"43694","43694","MacIntosh St/St Georges Rd","-36.39309610","145.40599535","","","0","Level 0",""
"43695","43695","Krone Ave/MacIntosh St","-36.39312700","145.40223727","","","0","Level 0",""
"43696","43696","Scoresby Ave/Sanderson St","-36.39438046","145.40159837","","","0","Level 0",""
"43697","43697","Wilmot Rd/Sanderson St","-36.39708645","145.40105233","","","0","Level 0",""
"43698","43698","Ashton Rd/Colliver Rd","-36.39934677","145.40088336","","","0","Level 0",""
"43699","43699","Kittle Park/Colliver Rd","-36.40121789","145.40126875","","","0","Level 0",""
"43700","43700","Colliver Rd/Delatite Ave","-36.40386448","145.40167172","","","0","Level 0",""
"43701","43701","Palmer Rd/Wimmera Dr","-36.40453757","145.40414468","","","0","Level 0",""
"43702","43702","Hastings Ave/Wimmera Dr","-36.40566769","145.40641877","","","0","Level 0",""
"43703","43703","Poplar Ave/Yorkshire Cres","-36.39918659","145.41116746","","","0","Level 0",""
"43704","43704","Logan Ct/Hampshire Cres","-36.40290663","145.41230719","","","0","Level 0",""
"43705","43705","42 Sunbury Rd","-36.40268687","145.41408468","","","0","Level 0",""
"43706","43706","Poplar Ave/Sunbury Rd","-36.39948706","145.41410511","","","0","Level 0",""
"43707","43707","Blair Ct/Poplar Ave","-36.39898067","145.41670233","","","0","Level 0",""
"43708","43708","Adelaide St/Streeton Dr","-36.39806026","145.41935250","","","0","Level 0",""
"43709","43709","Ducat Reserve/Paterson Rd","-36.39532891","145.41935207","","","0","Level 0",""
"43710","43710","Wilson Park/Callister St","-36.39385243","145.41473250","","","0","Level 0",""
"43711","43711","Carney St/Callister St","-36.39046574","145.41561518","","","0","Level 0",""
"43712","43712","Gilchrist St/Callister St","-36.38768372","145.41519224","","","0","Level 0",""
"43713","43713","Benalla Rd/Callister St","-36.38479016","145.41519523","","","0","Level 0",""
"43714","43714","Goulburn Ovens Institute of TAFE/Fryers St","-36.37989053","145.40535082","","","0","Level 0",""
"43716","43716","166 Welsford St","-36.38232730","145.39748621","","","0","Level 0",""
"43719","43719","Lions Park/Service St","-36.39970182","145.39912544","","","0","Level 0",""
"43720","43720","Apex Ct/Community St","-36.39850464","145.39858133","","","0","Level 0",""
"43721","43721","Wilmot Rd/Community St","-36.39787074","145.39702213","","","0","Level 0",""
"43722","43722","Wyndham St/Wilmot Rd","-36.39701780","145.39660479","","","0","Level 0",""
"43723","43723","Shepperton Baptist Church/Longstaff St","-36.39682291","145.39484706","","","0","Level 0",""
"43724","43724","Longstaff St/Abernethy St","-36.39697105","145.39245787","","","0","Level 0",""
"43725","43725","Gourlay St/Kirsten St","-36.39884188","145.39348978","","","0","Level 0",""
"43726","43726","Goulburn Valley Media Centre/Wyndham St","-36.39909910","145.39585955","","","0","Level 0",""
"43727","43727","BP Service Station/8044 Goulburn Valley Hwy","-36.40716981","145.39406546","","","0","Level 0",""
"43728","43728","Midstar Cr Sth/Goulburn Valley Hwy","-36.41205090","145.39305047","","","0","Level 0",""
"43729","43729","7944 Goulburn Valley Hwy","-36.41573657","145.39229421","","","0","Level 0",""
"43730","43730","Balmoral St/Furphy","-36.41735383","145.38855802","","","0","Level 0",""
"43731","43731","13 Furphy Ave","-36.41656660","145.38700171","","","0","Level 0",""
"43732","43732","Balmoral St/Furphy","-36.41777343","145.38425537","","","0","Level 0",""
"43733","43733","26 Vickers St","-36.41865265","145.38661281","","","0","Level 0",""
"43734","43734","Goulburn Valley Hwy/Vickers St","-36.41864931","145.39037155","","","0","Level 0",""
"43735","43735","Gordon Dr/Kialla Lakes Dr","-36.41426085","145.39852553","","","0","Level 0",""
"43736","43736","Kialla Gardens/Waranga Dr","-36.41658128","145.40015083","","","0","Level 0",""
"43737","43737","Nillahcootie Cres/Waranga Dr","-36.42075539","145.39749986","","","0","Level 0",""
"43738","43738","Dartmouth Ct/Waranga Dr","-36.42584554","145.39728369","","","0","Level 0",""
"43739","43739","Eppalock Ct/Waranga Dr","-36.42671206","145.39938523","","","0","Level 0",""
"43740","43740","Wartook Ct/Waranga Dr","-36.42400416","145.40180549","","","0","Level 0",""
"43742","43742","Rocklands Cres/Waranga Dr","-36.41998495","145.40121866","","","0","Level 0",""
"43743","43743","Kialla Terminus/Waranga Dr ","-36.41842998","145.40290123","","","0","Level 0",""
"43744","43744","Cooper Pl/Gordon Dr","-36.41642252","145.40647786","","","0","Level 0",""
"43745","43745","Urana Ct/Gordon Dr","-36.41414462","145.40533106","","","0","Level 0",""
"43746","43746","Buffalo Ct/Gordon Dr","-36.41156641","145.40329829","","","0","Level 0",""
"43747","43747","Silvan Cres/Gordon Dr","-36.41005017","145.39979410","","","0","Level 0",""
"43748","43748","9 Gordon Dr","-36.41259894","145.39828084","","","0","Level 0",""
"43749","43749","Taig Ave/Goulburn Valley Hwy","-36.41277906","145.39223249","","","0","Level 0",""
"43750","43750","Riverside Plaza/Goulburn Valley Hwy","-36.40876536","145.39339696","","","0","Level 0",""
"43751","43751","Wyndham St/Guthrie St","-36.40071512","145.39403105","","","0","Level 0",""
"43752","43752","Kirsten St/Guthrie St","-36.39982989","145.39255509","","","0","Level 0",""
"43753","43753","Guthrie Street Primary School/Abernethy St","-36.39787554","145.39067748","","","0","Level 0",""
"43754","43754","Longstaff St/Abernethy St","-36.39689055","145.39250413","","","0","Level 0",""
"43755","43755","Roberts St/Longstaff St","-36.39670411","145.39472686","","","0","Level 0",""
"43756","43756","Community St/Wilmot Rd","-36.39692016","145.39671830","","","0","Level 0",""
"43757","43757","Rotary Ct/Community St","-36.39846964","145.39866010","","","0","Level 0",""
"43758","43758","Rumbalara Aboriginal Co-Op/Rumbalara Rd","-36.40469868","145.35360366","","","0","Level 0",""
"43759","43759","19 Lenne St","-36.40004204","145.35125994","","","0","Level 0",""
"43760","43760","Stanley St/Lenne St","-36.40004598","145.34958726","","","0","Level 0",""
"43761","43761","Joseph St/Emma St","-36.39727639","145.34747155","","","0","Level 0",""
"43762","43762","Mooroopna Library/Morrell St","-36.39328022","145.35902913","","","0","Level 0",""
"43763","43763","Doonan St/McLennan St","-36.39505135","145.35803301","","","0","Level 0",""
"43764","43764","Northgate St/Ann St","-36.39163587","145.35678923","","","0","Level 0",""
"43765","43765","Memorial Pool/Ann St","-36.39126207","145.35910501","","","0","Level 0",""
"43766","43766","Elizabeth St/Ann St","-36.39018027","145.36106771","","","0","Level 0",""
"43767","43767","53 Elizabeth St","-36.38901117","145.35995506","","","0","Level 0",""
"43768","43768","Agnew St/McKean St","-36.38498804","145.35712982","","","0","Level 0",""
"43769","43769","Rosalind St/McFarlane Rd","-36.38353164","145.35675913","","","0","Level 0",""
"43770","43770","17 Rosalind St","-36.38238252","145.35579114","","","0","Level 0",""
"43771","43771","Carr Cres/Rosalind St","-36.38142996","145.35469640","","","0","Level 0",""
"43772","43772","83 Carr Cres","-36.38045578","145.35465004","","","0","Level 0",""
"43773","43773","Echuca Rd/Carr Cres","-36.38100795","145.35285474","","","0","Level 0",""
"43774","43774","Crane Ct/Anderson St","-36.37825406","145.34860990","","","0","Level 0",""
"43775","43775","Echuca Rd/Kalimna Dr","-36.37552931","145.34712922","","","0","Level 0",""
"43776","43776","21 Kalimna Dr","-36.37604846","145.34491110","","","0","Level 0",""
"43777","43777","Windlass Ave/Kalimna Dr","-36.37615094","145.34125265","","","0","Level 0",""
"43778","43778","Millar Ct/Dennison St","-36.37240881","145.34116493","","","0","Level 0",""
"43779","43779","Echuca Rd/Craigmuir Dr","-36.37213855","145.34442547","","","0","Level 0",""
"43780","43780","Echuca Rd/Paisley Cres","-36.37102600","145.34545223","","","0","Level 0",""
"43781","43781","Echuca Rd/Paisley Cres","-36.36893964","145.34385794","","","0","Level 0",""
"43782","43782","Norton Dr/MacIsaac Rd","-36.37903624","145.34520450","","","0","Level 0",""
"43783","43783","16 Rosalind St","-36.38245768","145.35601252","","","0","Level 0",""
"43784","43784","Rosalind St/McFarlane Rd","-36.38367567","145.35674495","","","0","Level 0",""
"43785","43785","Elizabeth St/McLennan St","-36.39253661","145.36527736","","","0","Level 0",""
"43787","43787","Grant St/McKean St","-36.38732656","145.35871948","","","0","Level 0",""
"43792","43792","Trotting Tce/Wilkie Rd","-36.77588248","144.35949864","","","0","Level 0",""
"43793","43793","Somerset Park Rd/McIvor Hwy","-36.77306256","144.36725784","","","0","Level 0",""
"43795","43795","Farmers Arms Hotel/McIvor Hwy","-36.77234952","144.37617686","","","0","Level 0",""
"43796","43796","Longlea/McIvor Hwy","-36.77278920","144.42098277","","","0","Level 0",""
"43797","43797","Axedale Primary School/McIvor Hwy","-36.78653569","144.50129571","","","0","Level 0",""
"43798","43798","Knowsley/Knowsley-Eppalock Rd","-36.82605816","144.58738551","","","0","Level 0",""
"43799","43799","Old Bendigo Rd/McIvor Hwy","-36.87500248","144.63659582","","","0","Level 0",""
"43801","43801","Heathcote Lions Park/Northern Hwy","-36.92226448","144.70928922","","","0","Level 0",""
"43803","43803","Uniting Church/Northern Hwy","-36.92273200","144.70923032","","","0","Level 0",""
"43804","43804","Mitchell St/Northern Hwy","-36.91523830","144.70108147","","","0","Level 0",""
"43805","43805","Old Bendigo Rd/McIvor Hwy","-36.87509054","144.63649214","","","0","Level 0",""
"43806","43806","Axedale Primary School/McIvor Hwy","-36.78663170","144.50114693","","","0","Level 0",""
"43807","43807","Code Lane/McIvor Hwy","-36.77297004","144.42101031","","","0","Level 0",""
"43808","43808","Farmers Arms Hotel/McIvor Hwy","-36.77246486","144.37609451","","","0","Level 0",""
"43809","43809","Somerset Park Rd/McIvor Hwy","-36.77311659","144.36725599","","","0","Level 0",""
"43810","43810","Trotting Tce/Wilkie Rd","-36.77595676","144.35959691","","","0","Level 0",""
"43840","43840","Knowsley/Knowsley-Eppalock Rd","-36.82613649","144.58724852","","","0","Level 0",""
"43872","43872","Bullengarook CFA/Bacchus Marsh Rd","-37.48466482","144.51866707","","","0","Level 0",""
"43887","43887","Cameron Ave/Fenn St","-36.35808914","145.39624478","","","0","Level 0",""
